"mode","season","route_id","route_name","dir_id","day_type_id","day_type_name","stop_name","parent_station","total_ons","total_offs","number_service_days","hour_of_service","average_ons","average_offs","average_flow"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","0","1","62","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","49","89","62","05:00:00","1","1","13"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","441","439","62","06:00:00","7","7","69"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","1169","921","62","07:00:00","19","15","180"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","2198","1785","62","08:00:00","35","29","336"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","2187","1608","62","09:00:00","35","26","272"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","2176","1469","62","10:00:00","35","24","215"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","2775","1816","62","11:00:00","45","29","264"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","3316","1852","62","12:00:00","53","30","297"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","4164","2040","62","13:00:00","67","33","338"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","5479","2569","62","14:00:00","88","41","466"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","7598","3393","62","15:00:00","123","55","640"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","9593","3836","62","16:00:00","155","62","749"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","10374","4089","62","17:00:00","167","66","806"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","8111","3292","62","18:00:00","131","53","638"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","5335","1736","62","19:00:00","86","28","423"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","3553","1284","62","20:00:00","57","21","283"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","2712","1079","62","21:00:00","44","17","260"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","2618","867","62","22:00:00","42","14","243"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Arlington","place-armnl","1877","476","62","23:00:00","30","8","152"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","12","1","62","00:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","0","0","62","01:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","0","0","62","02:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","0","0","62","03:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","1","0","62","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","24","0","62","05:00:00","0","0","2"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","217","1","62","06:00:00","3","0","10"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","763","1","62","07:00:00","12","0","29"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","1058","1","62","08:00:00","17","0","36"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","701","3","62","09:00:00","11","0","21"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","514","2","62","10:00:00","8","0","17"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","515","2","62","11:00:00","8","0","17"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","404","1","62","12:00:00","7","0","13"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","531","1","62","13:00:00","9","0","16"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","1194","7","62","14:00:00","19","0","36"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","1097","7","62","15:00:00","18","0","41"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","1027","7","62","16:00:00","17","0","40"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","1314","7","62","17:00:00","21","0","36"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","630","5","62","18:00:00","10","0","18"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","204","1","62","19:00:00","3","0","6"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","129","0","62","20:00:00","2","0","4"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","92","0","62","21:00:00","1","0","2"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","40","0","62","22:00:00","1","0","1"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Back of the Hill","place-bckhl","20","0","62","23:00:00","0","0","1"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","0","204","62","00:00:00","0","3","4"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","0","69","62","01:00:00","0","1","1"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","0","21","62","02:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","0","0","62","03:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","0","0","62","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","0","0","62","05:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","5","94","62","06:00:00","0","2","3"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","3","188","62","07:00:00","0","3","12"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","22","342","62","08:00:00","0","6","28"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","30","439","62","09:00:00","0","7","26"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","47","602","62","10:00:00","1","10","19"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","49","515","62","11:00:00","1","8","16"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","13","658","62","12:00:00","0","11","16"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","45","729","62","13:00:00","1","12","18"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","28","977","62","14:00:00","0","16","22"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","26","1388","62","15:00:00","0","22","27"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","32","1712","62","16:00:00","1","28","37"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","27","3399","62","17:00:00","0","55","55"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","11","3132","62","18:00:00","0","51","53"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","11","1567","62","19:00:00","0","25","31"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","11","1009","62","20:00:00","0","16","20"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","7","840","62","21:00:00","0","14","18"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","4","775","62","22:00:00","0","12","16"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Ball Square","place-balsq","4","634","62","23:00:00","0","10","11"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","681","167","62","00:00:00","11","3","59"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","397","42","62","01:00:00","6","1","22"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","91","13","62","02:00:00","1","0","5"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","0","0","62","03:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","0","1","62","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","13","116","62","05:00:00","0","2","11"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","198","420","62","06:00:00","3","7","62"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","572","1034","62","07:00:00","9","17","172"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","950","1699","62","08:00:00","15","27","314"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","1057","1814","62","09:00:00","17","29","265"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","961","1413","62","10:00:00","15","23","207"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","1385","1736","62","11:00:00","22","28","262"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","1647","1677","62","12:00:00","27","27","292"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","1882","1796","62","13:00:00","30","29","332"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","2528","2278","62","14:00:00","41","37","463"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","3416","2976","62","15:00:00","55","48","646"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","4105","3239","62","16:00:00","66","52","752"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","3816","3536","62","17:00:00","62","57","817"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","2888","3232","62","18:00:00","47","52","637"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","2099","2203","62","19:00:00","34","36","431"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","1791","1312","62","20:00:00","29","21","297"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","2481","1269","62","21:00:00","40","20","279"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","2294","833","62","22:00:00","37","13","269"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Boylston","place-boyls","1373","451","62","23:00:00","22","7","171"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","172","1","62","00:00:00","3","0","5"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","19","0","62","01:00:00","0","0","1"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","1","0","62","02:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","0","0","62","03:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","1","0","62","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","128","3","62","05:00:00","2","0","7"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","488","22","62","06:00:00","8","0","34"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","1180","60","62","07:00:00","19","1","117"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","1768","96","62","08:00:00","29","2","171"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","1418","88","62","09:00:00","23","1","128"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","976","74","62","10:00:00","16","1","89"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","1728","77","62","11:00:00","28","1","105"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","1518","51","62","12:00:00","24","1","78"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","1735","72","62","13:00:00","28","1","92"
"Light Rail","Fall 2025","Green-E","Green Line E","EB","day_type_01","Weekday","Brigham Circle","place-brmnl","3393","162","62","14:00:00","55","3","171"
